Incident_Zip,Complaint_Type,count
11354,Bus Stop Shelter Placement,1
11354,City Vehicle Placard Complaint,1
11354,Collection Truck Noise,1
11354,Construction,123
11354,Construction Safety Enforcement,100
11354,Consumer Complaint,445
11354,Cranes and Derricks,8
11354,Curb Condition,66
11354,DOF Property - Payment Issue,27
11354,DOOR/WINDOW,148
11354,DPR Internal,1
11354,DRIE,3
11354,Damaged Tree,315
11354,Day Care,4
11354,Dead Tree,40
11354,Dead/Dying Tree,107
11354,Derelict Bicycle,2
11354,Derelict Vehicle,239
11354,Derelict Vehicles,88
11354,Dirty Conditions,272
11354,Disorderly Youth,4
11354,Drinking,43
11354,Drinking Water,2
11354,Drug Activity,9
11354,ELECTRIC,61
11354,ELEVATOR,26
11354,Electrical,15
11354,Elevator,137
11354,Emergency Response Team (ERT),37
11354,Executive Inspections,6
11354,FLOORING/STAIRS,78
11354,Facades,7
11354,Food Establishment,243
11354,Food Poisoning,61
11354,For Hire Vehicle Complaint,31
11354,For Hire Vehicle Report,7
11354,Found Property,1
11354,GENERAL,85
11354,General Construction/Plumbing,304
11354,Graffiti,158
11354,HEAT/HOT WATER,1073
11354,Harboring Bees/Wasps,1
11354,Hazardous Materials,30
11354,Highway Condition,8
11354,Homeless Encampment,22
11354,Homeless Person Assistance,65
11354,Illegal Animal Sold,1
11354,Illegal Fireworks,2
11354,Illegal Parking,968
11354,Illegal Tree Damage,24
11354,Indoor Air Quality,27
11354,Indoor Sewage,2
11354,Industrial Waste,25
11354,Investigations and Discipline (IAD),13
11354,Lead,39
11354,Litter Basket / Request,11
11354,Maintenance or Facility,30
11354,Miscellaneous Categories,70
11354,Missed Collection (All Materials),353
11354,Mobile Food Vendor,5
11354,Mold,3
11354,Mosquitoes,5
11354,Municipal Parking Facility,2
11354,New Tree Request,79
11354,Noise,347
11354,Noise - Commercial,116
11354,Noise - House of Worship,1
11354,Noise - Park,56
11354,Noise - Residential,1077
11354,Noise - Street/Sidewalk,153
11354,Noise - Vehicle,88
11354,Non-Emergency Police Matter,59
11354,Non-Residential Heat,24
11354,OUTSIDE BUILDING,6
11354,Other Enforcement,152
11354,Overflowing Litter Baskets,11
11354,Overgrown Tree/Branches,163
11354,PAINT/PLASTER,191
11354,PLUMBING,185
11354,Panhandling,2
11354,Pet Shop,3
11354,Plumbing,52
11354,Poison Ivy,1
11354,Posting Advertisement,2
11354,Public Payphone Complaint,3
11354,Quality of Life,23
11354,Recycling Enforcement,1
11354,Request Large Bulky Item Collection,404
11354,Request Xmas Tree Collection,2
11354,Rodent,118
11354,Root/Sewer/Sidewalk Condition,80
11354,SAFETY,24
11354,Sanitation Condition,281
11354,Scaffold Safety,1
11354,School Maintenance,7
11354,Senior Center Complaint,11
11354,Sewer,340
11354,Sidewalk Condition,286
11354,Smoking,26
11354,Snow,49
11354,Special Natural Area District (SNAD),1
11354,Special Projects Inspection Team (SPIT),71
11354,Stalled Sites,2
11354,Standing Water,23
11354,Street Condition,1606
11354,Street Light Condition,697
11354,Street Sign - Damaged,186
11354,Street Sign - Dangling,38
11354,Street Sign - Missing,82
11354,Sustainability Enforcement,20
11354,Sweeping/Inadequate,5
11354,Sweeping/Missed,12
11354,Tattooing,5
11354,Taxi Complaint,53
11354,Taxi Report,12
11354,Traffic,48
11354,Traffic Signal Condition,494
11354,UNSANITARY CONDITION,388
11354,Unleashed Dog,4
11354,Unsanitary Animal Facility,3
11354,Unsanitary Animal Pvt Property,4
11354,Unsanitary Condition,2
11354,Unsanitary Pigeon Condition,4
11354,Urinating in Public,7
11354,Vacant Lot,9
11354,Vending,62
11354,Violation of Park Rules,4
11354,WATER LEAK,143
11354,Water Conservation,56
11354,Water Quality,9
11354,Water System,557
11355,APPLIANCE,96
11355,Abandoned Vehicle,2
11355,Adopt-A-Basket,1
11355,Air Quality,60
11355,Animal Abuse,92
11355,Animal in a Park,5
11355,Asbestos,28
11355,BEST/Site Safety,59
11355,Beach/Pool/Sauna Complaint,3
11355,Bike/Roller/Skate Chronic,1
11355,Blocked Driveway,3589
11355,Boilers,20
11355,Borough Office,22
11355,Broken Muni Meter,252
11355,Broken Parking Meter,94
11355,Building Marshals office,41
11355,Building/Use,977
11355,Bus Stop Shelter Complaint,5
11355,City Vehicle Placard Complaint,2
11355,Collection Truck Noise,1
11355,Construction,131
11355,Construction Safety Enforcement,84
11355,Consumer Complaint,193
11355,Cranes and Derricks,4
11355,Curb Condition,142
11355,DOF Property - Payment Issue,27
11355,DOOR/WINDOW,262
11355,DPR Internal,55
11355,DRIE,9
11355,Damaged Tree,281
11355,Day Care,3
11355,Dead Tree,36
11355,Dead/Dying Tree,94
11355,Derelict Bicycle,5
11355,Derelict Vehicle,290
11355,Derelict Vehicles,96
11355,Dirty Conditions,371
11355,Drinking,14
11355,Drug Activity,6
11355,ELECTRIC,156
11355,ELEVATOR,30
11355,Electrical,28
11355,Elevator,228
11355,Emergency Response Team (ERT),42
11355,Executive Inspections,5
11355,FLOORING/STAIRS,119
11355,Facades,6
11355,Food Establishment,146
11355,Food Poisoning,47
11355,For Hire Vehicle Complaint,46
11355,For Hire Vehicle Report,6
11355,GENERAL,214
11355,General,1
11355,General Construction/Plumbing,588
11355,Graffiti,128
11355,HEAT/HOT WATER,2323
11355,Hazardous Materials,16
11355,Highway Condition,15
11355,Homeless Encampment,15
11355,Homeless Person Assistance,33
11355,Illegal Animal Kept as Pet,2
11355,Illegal Animal Sold,4
11355,Illegal Parking,1610
11355,Illegal Tree Damage,39
11355,Indoor Air Quality,33
11355,Indoor Sewage,5
11355,Industrial Waste,22
11355,Investigations and Discipline (IAD),10
11355,Lead,36
11355,Litter Basket / Request,18
11355,Maintenance or Facility,39
11355,Miscellaneous Categories,84
11355,Missed Collection (All Materials),456
11355,Mobile Food Vendor,5
11355,Mold,1
11355,Mosquitoes,5
11355,New Tree Request,128
11355,Noise,481
11355,Noise - Commercial,74
11355,Noise - Helicopter,2
11355,Noise - House of Worship,1
11355,Noise - Park,28
11355,Noise - Residential,1261
11355,Noise - Street/Sidewalk,133
11355,Noise - Vehicle,79
11355,Non-Emergency Police Matter,73
11355,Non-Residential Heat,14
11355,OUTSIDE BUILDING,11
11355,Other Enforcement,104
11355,Overflowing Litter Baskets,12
11355,Overgrown Tree/Branches,134
11355,PAINT/PLASTER,361
11355,PLUMBING,290
11355,Panhandling,1
11355,Plumbing,61
11355,Posting Advertisement,2
11355,Quality of Life,16
11355,Recycling Enforcement,4
11355,Request Large Bulky Item Collection,575
11355,Request Xmas Tree Collection,1
11355,Rodent,133
11355,Root/Sewer/Sidewalk Condition,70
11355,SAFETY,98
11355,Sanitation Condition,337
11355,Scaffold Safety,2
11355,School Maintenance,10
11355,Senior Center Complaint,4
11355,Sewer,305
11355,Sidewalk Condition,352
11355,Smoking,29
11355,Snow,50
11355,Special Natural Area District (SNAD),1
11355,Special Projects Inspection Team (SPIT),121
11355,Standing Water,35
11355,Street Condition,1005
11355,Street Light Condition,637
11355,Street Sign - Damaged,149
11355,Street Sign - Dangling,39
11355,Street Sign - Missing,84
11355,Sustainability Enforcement,23
11355,Sweeping/Inadequate,5
11355,Sweeping/Missed,15
11355,Taxi Complaint,33
11355,Taxi Report,14
11355,Taxpayer Advocate Inquiry,2
11355,Traffic,36
11355,Traffic Signal Condition,346
11355,UNSANITARY CONDITION,667
11355,Unleashed Dog,8
11355,Unsanitary Animal Facility,1
11355,Unsanitary Animal Pvt Property,15
11355,Unsanitary Pigeon Condition,14
11355,Urinating in Public,4
11355,Vacant Lot,11
11355,Vending,40
11355,Violation of Park Rules,15
11355,WATER LEAK,227
11355,Water Conservation,64
11355,Water Quality,14
11355,Water System,546
11355,X-Ray Machine/Equipment,1
11356,APPLIANCE,6
11356,ATF,1
11356,Abandoned Vehicle,5
11356,Adopt-A-Basket,2
11356,Air Quality,181
11356,Animal Abuse,71
11356,Animal in a Park,4
11356,Asbestos,11
11356,BEST/Site Safety,24
11356,Beach/Pool/Sauna Complaint,9
11356,Blocked Driveway,1168
11356,Boilers,7
11356,Borough Office,12
11356,Broken Muni Meter,28
11356,Broken Parking Meter,8
11356,Building Marshals office,4
11356,Building/Use,325
11356,Bus Stop Shelter Complaint,4
11356,Bus Stop Shelter Placement,1
11356,Construction,39
11356,Construction Safety Enforcement,11
11356,Consumer Complaint,152
11356,Curb Condition,34
11356,DOF Property - Payment Issue,19
11356,DOOR/WINDOW,42
11356,DRIE,2
11356,Damaged Tree,209
11356,Day Care,2
11356,Dead Tree,14
11356,Dead/Dying Tree,73
11356,Derelict Vehicle,626
11356,Derelict Vehicles,350
11356,Dirty Conditions,204
11356,Drinking,5
11356,Drinking Water,2
11356,Drug Activity,4
11356,ELECTRIC,33
11356,Electrical,9
11356,Elevator,6
11356,Emergency Response Team (ERT),29
11356,Executive Inspections,4
11356,FATF,4
11356,FLOORING/STAIRS,22
11356,Food Establishment,35
11356,Food Poisoning,9
11356,For Hire Vehicle Complaint,6
11356,For Hire Vehicle Report,2
11356,GENERAL,20
11356,General Construction/Plumbing,175
11356,Graffiti,66
11356,HEAT/HOT WATER,162
11356,Harboring Bees/Wasps,1
11356,Hazardous Materials,18
11356,Homeless Encampment,7
11356,Homeless Person Assistance,10
11356,Illegal Parking,978
11356,Illegal Tree Damage,16
11356,Indoor Air Quality,10
11356,Indoor Sewage,2
11356,Industrial Waste,13
11356,Investigations and Discipline (IAD),3
11356,Lead,18
11356,Litter Basket / Request,4
11356,Maintenance or Facility,37
11356,Miscellaneous Categories,20
11356,Missed Collection (All Materials),420
11356,Mobile Food Vendor,1
11356,Mold,1
11356,Mosquitoes,2
11356,Municipal Parking Facility,1
11356,New Tree Request,64
11356,Noise,199
11356,Noise - Commercial,105
11356,Noise - Helicopter,3
11356,Noise - House of Worship,1
11356,Noise - Park,14
11356,Noise - Residential,637
11356,Noise - Street/Sidewalk,90
11356,Noise - Vehicle,193
11356,Non-Emergency Police Matter,33
11356,Non-Residential Heat,3
11356,OUTSIDE BUILDING,1
11356,Other Enforcement,41
11356,Overflowing Litter Baskets,3
11356,Overgrown Tree/Branches,72
11356,PAINT/PLASTER,54
11356,PLUMBING,67
11356,Panhandling,2
11356,Plant,11
11356,Plumbing,41
11356,Poison Ivy,2
11356,Quality of Life,1
11356,Recycling Enforcement,5
11356,Request Large Bulky Item Collection,609
11356,Request Xmas Tree Collection,7
11356,Rodent,52
11356,Root/Sewer/Sidewalk Condition,55
11356,SAFETY,8
11356,Sanitation Condition,236
11356,School Maintenance,1
11356,Sewer,228
11356,Sidewalk Condition,194
11356,Smoking,2
11356,Snow,28
11356,Special Projects Inspection Team (SPIT),6
11356,Standing Water,16
11356,Street Condition,932
11356,Street Light Condition,307
11356,Street Sign - Damaged,93
11356,Street Sign - Dangling,27
11356,Street Sign - Missing,60
11356,Sustainability Enforcement,15
11356,Taxi Complaint,7
11356,Taxi Report,1
11356,Traffic,12
11356,Traffic Signal Condition,93
11356,UNSANITARY CONDITION,101
11356,Unleashed Dog,6
11356,Unsanitary Animal Pvt Property,8
11356,Unsanitary Pigeon Condition,3
11356,Vacant Lot,11
11356,Vending,3
11356,Violation of Park Rules,2
11356,WATER LEAK,40
11356,Water Conservation,48
11356,Water Quality,7
11356,Water System,471
11357,APPLIANCE,5
11357,Abandoned Vehicle,2
11357,Adopt-A-Basket,1
11357,Air Quality,28
11357,Animal Abuse,47
11357,Animal Facility - No Permit,2
11357,Animal in a Park,2
11357,Asbestos,16
11357,BEST/Site Safety,44
11357,Beach/Pool/Sauna Complaint,1
11357,Bike/Roller/Skate Chronic,4
11357,Blocked Driveway,556
11357,Boilers,2
11357,Borough Office,9
11357,Broken Muni Meter,54
11357,Broken Parking Meter,47
11357,Building Marshals office,4
11357,Building/Use,373
11357,Bus Stop Shelter Complaint,9
11357,Bus Stop Shelter Placement,1
11357,City Vehicle Placard Complaint,3
11357,Construction,100
11357,Construction Safety Enforcement,33
11357,Consumer Complaint,60
11357,Curb Condition,60
11357,DOF Property - Payment Issue,58
11357,DOOR/WINDOW,9
11357,DRIE,1
11357,Damaged Tree,756
11357,Day Care,5
11357,Dead Tree,75
11357,Dead/Dying Tree,227
11357,Derelict Bicycle,1
11357,Derelict Vehicle,661
11357,Derelict Vehicles,119
11357,Dirty Conditions,264
11357,Disorderly Youth,1
11357,Drinking,10
11357,Drug Activity,1
11357,ELECTRIC,30
11357,Electrical,11
11357,Elevator,4
11357,Emergency Response Team (ERT),14
11357,Executive Inspections,16
11357,FLOORING/STAIRS,5
11357,Facades,1
11357,Food Establishment,26
11357,Food Poisoning,8
11357,For Hire Vehicle Complaint,7
11357,GENERAL,13
11357,General Construction/Plumbing,251
11357,Graffiti,47
11357,HEAT/HOT WATER,123
11357,Harboring Bees/Wasps,2
11357,Hazardous Materials,21
11357,Highway Condition,64
11357,Homeless Encampment,12
11357,Homeless Person Assistance,18
11357,Illegal Animal Kept as Pet,5
11357,Illegal Animal Sold,1
11357,Illegal Fireworks,2
11357,Illegal Parking,1247
11357,Illegal Tree Damage,51
11357,Indoor Air Quality,9
11357,Indoor Sewage,3
11357,Industrial Waste,20
11357,Investigations and Discipline (IAD),3
11357,Lead,40
11357,Litter Basket / Request,9
11357,Maintenance or Facility,36
11357,Miscellaneous Categories,37
11357,Missed Collection,1
11357,Missed Collection (All Materials),801
11357,Mold,1
11357,Mosquitoes,12
11357,New Tree Request,184
11357,Noise,184
11357,Noise - Commercial,51
11357,Noise - Helicopter,32
11357,Noise - House of Worship,1
11357,Noise - Park,18
11357,Noise - Residential,517
11357,Noise - Street/Sidewalk,148
11357,Noise - Vehicle,98
11357,Non-Emergency Police Matter,50
11357,Non-Residential Heat,1
11357,OUTSIDE BUILDING,3
11357,Other Enforcement,42
11357,Overflowing Litter Baskets,6
11357,Overgrown Tree/Branches,328
11357,PAINT/PLASTER,26
11357,PLUMBING,14
11357,Plumbing,38
11357,Poison Ivy,1
11357,Public Payphone Complaint,3
11357,Recycling Enforcement,8
11357,Request Large Bulky Item Collection,1127
11357,Request Xmas Tree Collection,2
11357,Rodent,135
11357,Root/Sewer/Sidewalk Condition,245
11357,SAFETY,9
11357,Sanitation Condition,302
11357,School Maintenance,9
11357,Sewer,545
11357,Sidewalk Condition,382
11357,Smoking,5
11357,Snow,66
11357,Special Natural Area District (SNAD),1
11357,Special Projects Inspection Team (SPIT),13
11357,Stalled Sites,1
11357,Standing Water,48
11357,Street Condition,1551
11357,Street Light Condition,881
11357,Street Sign - Damaged,186
11357,Street Sign - Dangling,46
11357,Street Sign - Missing,73
11357,Sustainability Enforcement,34
11357,Taxi Complaint,9
11357,Traffic,45
11357,Traffic Signal Condition,146
11357,UNSANITARY CONDITION,50
11357,Unleashed Dog,8
11357,Unsanitary Animal Pvt Property,11
11357,Unsanitary Pigeon Condition,3
11357,Vacant Lot,22
11357,Vending,9
11357,WATER LEAK,11
11357,Water Conservation,71
11357,Water Quality,13
11357,Water System,609
11358,APPLIANCE,20
11358,Abandoned Vehicle,2
11358,Air Quality,25
11358,Animal Abuse,51
11358,Animal in a Park,3
11358,Asbestos,10
11358,BEST/Site Safety,38
11358,Blocked Driveway,1184
11358,Boilers,3
11358,Borough Office,12
11358,Broken Muni Meter,99
11358,Broken Parking Meter,28
11358,Building Marshals office,11
11358,Building/Use,556
11358,Bus Stop Shelter Complaint,12
11358,Bus Stop Shelter Placement,2
11358,Construction,82
11358,Construction Safety Enforcement,45
11358,Consumer Complaint,71
11358,Curb Condition,61
11358,DOF Property - Payment Issue,52
11358,DOOR/WINDOW,60
11358,DPR Internal,1
11358,DRIE,3
11358,Damaged Tree,683
11358,Day Care,2
11358,Dead Tree,49
11358,Dead/Dying Tree,209
11358,Derelict Bicycle,3
11358,Derelict Vehicle,464
11358,Derelict Vehicles,65
11358,Dirty Conditions,319
11358,Drinking,10
11358,Drug Activity,4
11358,ELECTRIC,36
11358,ELEVATOR,1
11358,Electrical,21
11358,Elevator,15
11358,Emergency Response Team (ERT),24
11358,Executive Inspections,17
11358,FLOORING/STAIRS,30
11358,Foam Ban Enforcement,1
11358,Food Establishment,52
11358,Food Poisoning,23
11358,For Hire Vehicle Complaint,6
11358,For Hire Vehicle Report,1
11358,GENERAL,37
11358,General Construction/Plumbing,298
11358,Graffiti,67
11358,HEAT/HOT WATER,287
11358,Harboring Bees/Wasps,4
11358,Hazardous Materials,19
11358,Homeless Encampment,2
11358,Homeless Person Assistance,5
11358,Illegal Animal Kept as Pet,3
11358,Illegal Animal Sold,2
11358,Illegal Fireworks,1
11358,Illegal Parking,939
11358,Illegal Tree Damage,37
11358,Indoor Air Quality,8
11358,Indoor Sewage,3
11358,Industrial Waste,7
11358,Investigations and Discipline (IAD),5
11358,Lead,46
11358,Litter Basket / Request,21
11358,Maintenance or Facility,15
11358,Miscellaneous Categories,66
11358,Missed Collection (All Materials),738
11358,Mold,3
11358,Mosquitoes,10
11358,New Tree Request,162
11358,Noise,213
11358,Noise - Commercial,194
11358,Noise - Helicopter,1
11358,Noise - House of Worship,6
11358,Noise - Park,5
11358,Noise - Residential,587
11358,Noise - Street/Sidewalk,94
11358,Noise - Vehicle,49
11358,Non-Emergency Police Matter,46
11358,Non-Residential Heat,5
11358,OUTSIDE BUILDING,2
11358,Other Enforcement,51
11358,Overflowing Litter Baskets,8
11358,Overgrown Tree/Branches,287
11358,PAINT/PLASTER,53
11358,PLUMBING,82
11358,Pet Shop,1
11358,Plumbing,50
11358,Poison Ivy,1
11358,Public Payphone Complaint,4
11358,Quality of Life,5
11358,Recycling Enforcement,3
11358,Request Large Bulky Item Collection,1273
11358,Request Xmas Tree Collection,6
11358,Rodent,90
11358,Root/Sewer/Sidewalk Condition,196
11358,SAFETY,51
11358,Sanitation Condition,242
11358,School Maintenance,13
11358,Sewer,366
11358,Sidewalk Condition,400
11358,Smoking,9
11358,Snow,80
11358,Special Projects Inspection Team (SPIT),22
11358,Standing Water,30
11358,Street Condition,1220
11358,Street Light Condition,865
11358,Street Sign - Damaged,174
11358,Street Sign - Dangling,36
11358,Street Sign - Missing,84
11358,Sustainability Enforcement,24
11358,Sweeping/Inadequate,2
11358,Sweeping/Missed,3
11358,Tanning,2
11358,Taxi Complaint,13
11358,Taxi Report,5
11358,Traffic,3
11358,Traffic Signal Condition,247
11358,UNSANITARY CONDITION,147
11358,Unleashed Dog,6
11358,Unsanitary Animal Pvt Property,11
11358,Unsanitary Pigeon Condition,6
11358,Urinating in Public,1
11358,Vacant Lot,7
11358,WATER LEAK,34
11358,Water Conservation,62
11358,Water Quality,16
11358,Water System,785
11358,Window Guard,1
11358,X-Ray Machine/Equipment,1
11359,Damaged Tree,3
11359,Derelict Vehicles,1
11359,Homeless Encampment,1
11359,Homeless Person Assistance,1
11359,Illegal Parking,1
11359,Non-Residential Heat,1
11359,Sidewalk Condition,1
11359,Street Condition,3
11359,Street Light Condition,4
11359,Violation of Park Rules,1
11359,Water Conservation,1
11360,APPLIANCE,12
11360,Abandoned Vehicle,1
11360,Air Quality,7
11360,Animal Abuse,22
11360,Asbestos,1
11360,BEST/Site Safety,5
11360,Beach/Pool/Sauna Complaint,1
11360,Blocked Driveway,144
11360,Boilers,1
11360,Borough Office,3
11360,Broken Muni Meter,1
11360,Building Marshals office,2
11360,Building/Use,67
11360,Bus Stop Shelter Complaint,2
11360,City Vehicle Placard Complaint,4
11360,Construction,24
11360,Construction Safety Enforcement,11
11360,Consumer Complaint,13
11360,Curb Condition,20
11360,DOF Property - Payment Issue,21
11360,DOOR/WINDOW,13
11360,DPR Internal,1
11360,DRIE,1
11360,Damaged Tree,161
11360,Day Care,1
11360,Dead Tree,22
11360,Dead/Dying Tree,79
11360,Derelict Vehicle,185
11360,Derelict Vehicles,22
11360,Dirty Conditions,74
11360,Drinking,1
11360,ELECTRIC,4
11360,Electrical,5
11360,Elevator,3
11360,Emergency Response Team (ERT),3
11360,Executive Inspections,3
11360,FLOORING/STAIRS,10
11360,Facades,1
11360,Food Establishment,22
11360,Food Poisoning,7
11360,For Hire Vehicle Complaint,5
11360,For Hire Vehicle Report,1
11360,GENERAL,9
11360,General Construction/Plumbing,64
11360,Graffiti,2
11360,HEAT/HOT WATER,78
11360,Hazardous Materials,5
11360,Highway Condition,35
11360,Homeless Encampment,5
11360,Homeless Person Assistance,2
11360,Illegal Animal Kept as Pet,3
11360,Illegal Parking,370
11360,Illegal Tree Damage,8
11360,Indoor Air Quality,7
11360,Indoor Sewage,3
11360,Industrial Waste,5
11360,Investigations and Discipline (IAD),1
11360,Lead,22
11360,Litter Basket / Request,2
11360,Maintenance or Facility,14
11360,Miscellaneous Categories,7
11360,Missed Collection,1
11360,Missed Collection (All Materials),133
11360,Mobile Food Vendor,1
11360,Mold,2
11360,Mosquitoes,1
11360,New Tree Request,56
11360,Noise,78
11360,Noise - Commercial,8
11360,Noise - Helicopter,2
11360,Noise - Park,2
11360,Noise - Residential,210
11360,Noise - Street/Sidewalk,21
11360,Noise - Vehicle,16
11360,Non-Emergency Police Matter,14
11360,OUTSIDE BUILDING,2
11360,Other Enforcement,14
11360,Overflowing Litter Baskets,1
11360,Overgrown Tree/Branches,87
11360,PAINT/PLASTER,15
11360,PLUMBING,7
11360,Plumbing,21
11360,Poison Ivy,1
11360,Request Large Bulky Item Collection,339
11360,Request Xmas Tree Collection,1
11360,Rodent,23
11360,Root/Sewer/Sidewalk Condition,58
11360,SAFETY,8
11360,Sanitation Condition,77
11360,Scaffold Safety,1
11360,Sewer,121
11360,Sidewalk Condition,84
11360,Snow,26
11360,Special Projects Inspection Team (SPIT),10
11360,Standing Water,8
11360,Street Condition,277
11360,Street Light Condition,288
11360,Street Sign - Damaged,51
11360,Street Sign - Dangling,11
11360,Street Sign - Missing,26
11360,Sustainability Enforcement,5
11360,Taxi Complaint,10
11360,Taxi Report,3
11360,Traffic,4
11360,Traffic Signal Condition,58
11360,Transportation Provider Complaint,1
11360,UNSANITARY CONDITION,41
11360,Unleashed Dog,1
11360,Unsanitary Animal Pvt Property,2
11360,Vacant Lot,2
11360,Vending,3
11360,WATER LEAK,8
11360,Water Conservation,22
11360,Water Quality,8
11360,Water System,295
11361,APPLIANCE,9
11361,Abandoned Vehicle,2
11361,Air Quality,21
11361,Animal Abuse,47
11361,Animal Facility - No Permit,1
11361,Animal in a Park,4
11361,Asbestos,6
11361,BEST/Site Safety,34
11361,Bike Rack Condition,2
11361,Blocked Driveway,821
11361,Boilers,5
11361,Borough Office,13
11361,Broken Muni Meter,128
11361,Broken Parking Meter,46
11361,Building Marshals office,15
11361,Building/Use,334
11361,Bus Stop Shelter Complaint,1
11361,Bus Stop Shelter Placement,1
11361,Construction,70
11361,Construction Safety Enforcement,35
11361,Consumer Complaint,94
11361,Cranes and Derricks,1
11361,Curb Condition,40
11361,DOF Property - Payment Issue,33
11361,DOOR/WINDOW,22
11361,DPR Internal,1
11361,DRIE,1
11361,Damaged Tree,462
11361,Day Care,1
11361,Dead Tree,43
11361,Dead/Dying Tree,167
11361,Derelict Vehicle,339
11361,Derelict Vehicles,81
11361,Dirty Conditions,209
11361,Drinking,7
11361,Drug Activity,1
11361,ELECTRIC,33
11361,Electrical,18
11361,Elevator,5
11361,Emergency Response Team (ERT),24
11361,Executive Inspections,10
11361,FLOORING/STAIRS,7
11361,Food Establishment,61
11361,Food Poisoning,10
11361,For Hire Vehicle Complaint,16
11361,GENERAL,10
11361,General Construction/Plumbing,256
11361,Graffiti,20
11361,HEAT/HOT WATER,167
11361,Harboring Bees/Wasps,5
11361,Hazardous Materials,14
11361,Highway Condition,38
11361,Homeless Encampment,3
11361,Homeless Person Assistance,12
11361,Illegal Animal Kept as Pet,1
11361,Illegal Fireworks,1
11361,Illegal Parking,710
11361,Illegal Tree Damage,20
11361,Indoor Air Quality,14
11361,Indoor Sewage,3
11361,Industrial Waste,15
11361,Investigations and Discipline (IAD),18
11361,Lead,47
11361,Litter Basket / Request,16
11361,Maintenance or Facility,28
11361,Miscellaneous Categories,39
11361,Missed Collection (All Materials),443
11361,Mold,3
11361,Mosquitoes,7
11361,Municipal Parking Facility,3
11361,New Tree Request,212
11361,Noise,184
11361,Noise - Commercial,91
11361,Noise - Helicopter,5
11361,Noise - House of Worship,3
11361,Noise - Park,3
11361,Noise - Residential,305
11361,Noise - Street/Sidewalk,26
11361,Noise - Vehicle,35
11361,Non-Emergency Police Matter,36
11361,Non-Residential Heat,3
11361,Other Enforcement,58
11361,Overflowing Litter Baskets,13
11361,Overgrown Tree/Branches,239
11361,PAINT/PLASTER,40
11361,PLUMBING,42
11361,Plumbing,52
11361,Poison Ivy,1
11361,Public Payphone Complaint,1
11361,Quality of Life,2
11361,Recycling Enforcement,5
11361,Request Large Bulky Item Collection,1282
11361,Rodent,115
11361,Root/Sewer/Sidewalk Condition,164
11361,SAFETY,8
11361,Sanitation Condition,213
11361,Scaffold Safety,1
11361,School Maintenance,13
11361,Sewer,387
11361,Sidewalk Condition,286
11361,Smoking,10
11361,Snow,44
11361,Special Natural Area District (SNAD),1
11361,Special Projects Inspection Team (SPIT),22
11361,Standing Water,21
11361,Street Condition,951
11361,Street Light Condition,556
11361,Street Sign - Damaged,135
11361,Street Sign - Dangling,21
11361,Street Sign - Missing,67
11361,Sustainability Enforcement,16
11361,Taxi Complaint,9
11361,Taxi Report,4
11361,Traffic,16
11361,Traffic Signal Condition,142
11361,UNSANITARY CONDITION,55
11361,Unleashed Dog,2
11361,Unlicensed Dog,1
11361,Unsanitary Animal Facility,1
11361,Unsanitary Animal Pvt Property,4
11361,Unsanitary Pigeon Condition,5
11361,Urinating in Public,2
11361,Vacant Lot,3
11361,Vending,7
11361,WATER LEAK,24
11361,Water Conservation,46
11361,Water Quality,13
11361,Water System,566
11362,APPLIANCE,1
11362,Air Quality,28
11362,Animal Abuse,20
11362,Animal in a Park,2
11362,Asbestos,2
11362,BEST/Site Safety,27
11362,Beach/Pool/Sauna Complaint,6
11362,Bike/Roller/Skate Chronic,1
11362,Blocked Driveway,152
11362,Boilers,1
11362,Borough Office,1
11362,Bottled Water,1
11362,Broken Muni Meter,15
11362,Broken Parking Meter,4
11362,Building Marshals office,2
11362,Building/Use,84
11362,Bus Stop Shelter Complaint,8
11362,Bus Stop Shelter Placement,1
11362,Construction,37
11362,Construction Safety Enforcement,29
11362,Consumer Complaint,14
11362,Curb Condition,40
11362,DOF Property - Payment Issue,21
11362,DOOR/WINDOW,5
11362,Damaged Tree,296
11362,Dead Tree,26
11362,Dead/Dying Tree,118
11362,Derelict Bicycle,2
11362,Derelict Vehicle,165
11362,Derelict Vehicles,24
11362,Dirty Conditions,118
11362,Disorderly Youth,1
11362,Drinking,3
11362,Drinking Water,2
11362,Drug Activity,1
11362,ELECTRIC,7
11362,Electrical,2
11362,Emergency Response Team (ERT),9
11362,Executive Inspections,2
11362,FLOORING/STAIRS,8
11362,Food Establishment,31
11362,Food Poisoning,3
11362,For Hire Vehicle Complaint,4
11362,For Hire Vehicle Report,1
11362,GENERAL,3
11362,General Construction/Plumbing,122
11362,Graffiti,11
11362,HEAT/HOT WATER,22
11362,Harboring Bees/Wasps,4
11362,Hazardous Materials,5
11362,Highway Condition,49
11362,Homeless Person Assistance,1
11362,Illegal Animal Kept as Pet,3
11362,Illegal Fireworks,1
11362,Illegal Parking,378
11362,Illegal Tree Damage,10
11362,Indoor Air Quality,2
11362,Indoor Sewage,1
11362,Industrial Waste,7
11362,Investigations and Discipline (IAD),1
11362,Lead,19
11362,Litter Basket / Request,3
11362,Maintenance or Facility,15
11362,Miscellaneous Categories,12
11362,Missed Collection,1
11362,Missed Collection (All Materials),157
11362,Mold,6
11362,Mosquitoes,3
11362,New Tree Request,92
11362,Noise,76
11362,Noise - Commercial,72
11362,Noise - Helicopter,2
11362,Noise - Residential,95
